model,candidate,family,site,lr,seed,epoch,strength,cal_score,cal_changed,cal_harm,cal_all_correct,fit_score,fit_loss,train_loss,saturation,realized_norm,visits,steps
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,1,0.5,0.04166666666666666,0.048611111111111105,0.006944444444444444,0.0,0.3984375,0.5624492234655918,1.3130807967390865,0.9166666666666666,51.59903812408447,768,192
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,1,1.0,0.19444444444444448,0.4444444444444445,0.25,0.0,0.3984375,0.5624492234655918,1.3130807967390865,0.9166666666666666,103.19232209523518,768,192
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,1,2.0,0.1597222222222222,0.5347222222222222,0.375,0.0,0.3984375,0.5624492234655918,1.3130807967390865,0.9166666666666666,206.3770840962728,768,192
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,2,0.5,0.04166666666666666,0.048611111111111105,0.006944444444444444,0.0,0.5130208333333333,0.4432332725782544,0.5652272861843812,1.0,51.58861907323202,1536,384
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,2,1.0,0.28472222222222227,0.7083333333333334,0.4236111111111111,0.08333333333333333,0.5130208333333333,0.4432332725782544,0.5652272861843812,1.0,103.19567648569743,1536,384
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,2,2.0,0.20138888888888884,0.7430555555555555,0.5416666666666666,0.125,0.5130208333333333,0.4432332725782544,0.5652272861843812,1.0,206.38513628641763,1536,384
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,3,0.5,0.04166666666666666,0.048611111111111105,0.006944444444444444,0.0,0.6067708333333334,0.3954975614429941,0.4757240013059345,1.0,51.59327173233032,2304,576
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,3,1.0,0.34027777777777773,0.7430555555555555,0.40277777777777773,0.16666666666666666,0.6067708333333334,0.3954975614429941,0.4757240013059345,1.0,103.1843802134196,2304,576
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,3,2.0,0.20138888888888884,0.7569444444444443,0.5555555555555555,0.08333333333333333,0.6067708333333334,0.3954975614429941,0.4757240013059345,1.0,206.3736368815104,2304,576
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,4,0.5,0.034722222222222224,0.041666666666666664,0.006944444444444444,0.0,0.6197916666666667,0.3741547843245219,0.4479821372151491,1.0,51.59412542978922,3072,768
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,4,1.0,0.40277777777777785,0.6736111111111112,0.2708333333333333,0.16666666666666666,0.6197916666666667,0.3741547843245219,0.4479821372151491,1.0,103.19459629058838,3072,768
gemma,PREFIX_LAST@15_lr0.001_s0,PREFIX_LAST,15,0.001,0,4,2.0,0.24305555555555547,0.7916666666666666,0.5486111111111112,0.08333333333333333,0.6197916666666667,0.3741547843245219,0.4479821372151491,1.0,206.37112426757812,3072,768
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,1,0.5,0.04166666666666666,0.048611111111111105,0.006944444444444444,0.0,0.41927083333333337,0.5473902206322236,1.2607346945309246,0.9166666666666666,51.59652312596639,768,192
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,1,1.0,0.2361111111111111,0.4930555555555555,0.2569444444444444,0.041666666666666664,0.41927083333333337,0.5473902206322236,1.2607346945309246,0.9166666666666666,103.18125693003337,768,192
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,1,2.0,0.10416666666666669,0.4791666666666667,0.375,0.08333333333333333,0.41927083333333337,0.5473902206322236,1.2607346945309246,0.9166666666666666,206.37696011861166,768,192
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,2,0.5,0.048611111111111105,0.048611111111111105,0.0,0.0,0.4739583333333333,0.524645302784999,0.5586854157008929,1.0,51.59248272577921,1536,384
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,2,1.0,0.20833333333333334,0.4375,0.22916666666666666,0.0,0.4739583333333333,0.524645302784999,0.5586854157008929,1.0,103.18233172098796,1536,384
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,2,2.0,0.18055555555555547,0.5416666666666666,0.36111111111111116,0.125,0.4739583333333333,0.524645302784999,0.5586854157008929,1.0,206.37330373128256,1536,384
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,3,0.5,0.048611111111111105,0.05555555555555555,0.006944444444444444,0.0,0.6354166666666666,0.40837147618003655,0.525389489979716,1.0,51.59090232849121,2304,576
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,3,1.0,0.36111111111111116,0.6111111111111112,0.25,0.125,0.6354166666666666,0.40837147618003655,0.525389489979716,1.0,103.18664932250977,2304,576
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,3,2.0,0.18055555555555552,0.5972222222222222,0.4166666666666667,0.125,0.6354166666666666,0.40837147618003655,0.525389489979716,1.0,206.3754088083903,2304,576
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,4,0.5,0.048611111111111105,0.05555555555555555,0.006944444444444444,0.0,0.6432291666666667,0.3655715609881251,0.4553698193976743,1.0,51.58837890625,3072,768
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,4,1.0,0.3888888888888889,0.7708333333333334,0.3819444444444445,0.16666666666666666,0.6432291666666667,0.3655715609881251,0.4553698193976743,1.0,103.18450164794922,3072,768
gemma,PREFIX_LAST@15_lr0.001_s1,PREFIX_LAST,15,0.001,1,4,2.0,0.20138888888888884,0.6527777777777777,0.45138888888888884,0.0,0.6432291666666667,0.3655715609881251,0.4553698193976743,1.0,206.37793986002603,3072,768
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,1,0.5,0.048611111111111105,0.048611111111111105,0.0,0.0,0.11197916666666666,1.4976440488168616,2.681847051528166,0.7604166666666666,80.4389295578003,768,192
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,1,1.0,0.125,0.1597222222222222,0.03472222222222222,0.0,0.11197916666666666,1.4976440488168616,2.681847051528166,0.7604166666666666,160.8826529184977,768,192
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,1,2.0,0.15972222222222224,0.2986111111111111,0.13888888888888887,0.0,0.11197916666666666,1.4976440488168616,2.681847051528166,0.7604166666666666,321.7687047322591,768,192
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,2,0.5,0.041666666666666664,0.041666666666666664,0.0,0.0,0.20052083333333337,0.6741562382424794,1.04143310499785,1.0,80.3967997233073,1536,384
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,2,1.0,0.11805555555555555,0.2569444444444444,0.13888888888888887,0.0,0.20052083333333337,0.6741562382424794,1.04143310499785,1.0,160.86275164286295,1536,384
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,2,2.0,0.18749999999999994,0.47222222222222215,0.2847222222222222,0.0,0.20052083333333337,0.6741562382424794,1.04143310499785,1.0,321.76357396443683,1536,384
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,3,0.5,0.041666666666666664,0.041666666666666664,0.0,0.0,0.3437499999999999,0.5725349106987778,0.7240114373271354,1.0,80.43524710337321,2304,576
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,3,1.0,0.2152777777777778,0.4861111111111111,0.2708333333333333,0.0,0.3437499999999999,0.5725349106987778,0.7240114373271354,1.0,160.89120864868164,2304,576
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,3,2.0,0.22916666666666669,0.6180555555555556,0.3888888888888889,0.0,0.3437499999999999,0.5725349106987778,0.7240114373271354,1.0,321.7735125223796,2304,576
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,4,0.5,0.048611111111111105,0.048611111111111105,0.0,0.0,0.4036458333333333,0.5356535768008447,0.6161987984669395,1.0,80.42701148986816,3072,768
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,4,1.0,0.2361111111111111,0.6458333333333334,0.40972222222222227,0.08333333333333333,0.4036458333333333,0.5356535768008447,0.6161987984669395,1.0,160.9107812245687,3072,768
gemma,PREFIX_LAST@27_lr0.0003_s0,PREFIX_LAST,27,0.0003,0,4,2.0,0.1597222222222222,0.5416666666666666,0.3819444444444444,0.0,0.4036458333333333,0.5356535768008447,0.6161987984669395,1.0,321.78392028808594,3072,768
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,1,0.5,0.041666666666666664,0.041666666666666664,0.0,0.0,0.12239583333333334,1.0220063352599027,2.0718464882156695,0.9166666666666666,80.45547930399577,768,192
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,1,1.0,0.11111111111111108,0.2569444444444444,0.14583333333333334,0.0,0.12239583333333334,1.0220063352599027,2.0718464882156695,0.9166666666666666,160.87494913736978,768,192
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,1,2.0,0.20833333333333331,0.40277777777777773,0.19444444444444442,0.0,0.12239583333333334,1.0220063352599027,2.0718464882156695,0.9166666666666666,321.7424430847168,768,192
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,2,0.5,0.04861111111111111,0.04861111111111111,0.0,0.0,0.35156249999999994,0.5683636921759595,0.7778618680022191,1.0,80.43016910552979,1536,384
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,2,1.0,0.21527777777777773,0.5416666666666666,0.3263888888888889,0.0,0.35156249999999994,0.5683636921759595,0.7778618680022191,1.0,160.85792350769043,1536,384
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,2,2.0,0.16666666666666669,0.5,0.3333333333333333,0.0,0.35156249999999994,0.5683636921759595,0.7778618680022191,1.0,321.78909428914386,1536,384
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,3,0.5,0.048611111111111105,0.048611111111111105,0.0,0.0,0.37239583333333326,0.5639642663181803,0.6794217539427336,1.0,80.44673697153728,2304,576
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,3,1.0,0.22222222222222218,0.47222222222222215,0.24999999999999997,0.0,0.37239583333333326,0.5639642663181803,0.6794217539427336,1.0,160.87337239583334,2304,576
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,3,2.0,0.22916666666666669,0.5138888888888888,0.28472222222222215,0.0,0.37239583333333326,0.5639642663181803,0.6794217539427336,1.0,321.7359568277995,2304,576
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,4,0.5,0.048611111111111105,0.048611111111111105,0.0,0.0,0.45052083333333337,0.5163278868407511,0.5849880782188848,1.0,80.4247506459554,3072,768
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,4,1.0,0.28472222222222215,0.6388888888888888,0.3541666666666667,0.0,0.45052083333333337,0.5163278868407511,0.5849880782188848,1.0,160.90413284301758,3072,768
gemma,PREFIX_LAST@27_lr0.001_s0,PREFIX_LAST,27,0.001,0,4,2.0,0.18749999999999994,0.548611111111111,0.3611111111111111,0.0,0.45052083333333337,0.5163278868407511,0.5849880782188848,1.0,321.7545687357585,3072,768
gemma,LATE_MEAN,LATE_MEAN,27,,,0,0.25,0.041666666666666664,0.041666666666666664,0.0,,,,,,8.800273577372232,,
gemma,LATE_MEAN,LATE_MEAN,27,,,0,0.5,0.041666666666666664,0.041666666666666664,0.0,,,,,,17.558487329218124,,
gemma,LATE_MEAN,LATE_MEAN,27,,,0,1.0,0.041666666666666664,0.041666666666666664,0.0,,,,,,35.107263101471794,,
gemma,LATE_MEAN,LATE_MEAN,27,,,0,2.0,0.034722222222222224,0.04861111111111111,0.013888888888888888,,,,,,70.17832525571187,,
gemma,LATE_MEAN,LATE_MEAN,27,,,0,4.0,0.04861111111111112,0.10416666666666667,0.05555555555555555,,,,,,140.40832387076483,,
