actor,condition,program,changed,harm,conditional_harm,all24,all_program_questions,accuracy,accuracy_all_program_questions,touched_accuracy,other_address_error,preservation,nonaddressed_change,additional_accuracy,additional_rows,n_scenes,n_rows,disagreement_vs_single,disagreement_count,disagreement_denominator,mean_abs_dlogp_vs_single,energy,cast_error,commands,shared_from,shared_from_condition,by_family
gemma,FREE_COMPLETE_SINGLE_s0,repeat8,0.9270833333333333,0.006510416666666666,0.006510416666666666,0.59375,0.59375,0.9602864583333334,0.9602864583333334,0.9640625,0.0078125,0.9934895833333334,0.01953125,,,64,1536,0.0032552083333333335,5,1536,0.023174559587469428,58968.09115600586,0.5278022917918861,8.0,[],[],"{""both"": 0.921875, ""direct"": 0.9921875, ""either"": 0.98046875, ""opposes"": 0.953125, ""same"": 0.921875}"
gemma,FREE_COMPLETE_SINGLE_s0,restore,,0.003255208333333333,0.0036534926470588236,0.671875,0.671875,0.96875,0.96875,0.9562499999999999,0.02232142857142857,0.9963465073529412,0.0078125,,,64,1536,0.4453125,684,1536,0.23438603348406536,48042.9951171875,0.530552068259567,2.0,[],[],"{""both"": 0.98828125, ""direct"": 1.0, ""either"": 0.9296875, ""opposes"": 0.984375, ""same"": 0.91015625}"
gemma,FREE_COMPLETE_SINGLE_s0,restore_after4,,0.0026041666666666665,0.0028722426470588237,0.703125,0.703125,0.9700520833333333,0.9700520833333333,0.9578125,0.02120535714285714,0.9971277573529411,0.0078125,,,64,1536,0.4466145833333333,686,1536,0.23363348665345404,48130.98516845703,0.533654173836112,5.0,[],[],"{""both"": 0.9921875, ""direct"": 1.0, ""either"": 0.93359375, ""opposes"": 0.984375, ""same"": 0.91015625}"
gemma,FREE_COMPLETE_SINGLE_s0,overwrite,0.9075520833333333,0.006510416666666666,0.0067708333333333336,0.546875,0.546875,0.9505208333333333,0.9505208333333333,0.953125,0.0078125,0.9932291666666666,0.015625,,,64,1536,0.010416666666666666,16,1536,0.057622787130824804,66621.28805541992,0.5437025586143136,3.0,[],[],"{""both"": 0.90625, ""direct"": 0.994140625, ""either"": 0.9609375, ""opposes"": 0.9453125, ""same"": 0.90234375}"
gemma,FREE_COMPLETE_SINGLE_s0,AB,0.9205729166666667,0.015624999999999998,0.01614583333333333,0.59375,0.59375,0.9466145833333334,0.9466145833333334,0.9421875000000001,0.005208333333333333,0.9838541666666667,0.015625,,,64,1536,0.3411458333333333,524,1536,0.2060990701726233,141850.50946044922,0.537025848403573,2.0,[],[],"{""both"": 0.8984375, ""direct"": 0.98828125, ""either"": 0.9375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FREE_COMPLETE_SINGLE_s0,BA,0.9205729166666667,0.015624999999999998,0.01614583333333333,0.59375,0.59375,0.9466145833333334,0.9466145833333334,0.9421875000000001,0.005208333333333333,0.9838541666666667,0.015625,,,64,1536,0.3411458333333333,524,1536,0.2060990701726233,141850.50946044922,0.537025848403573,2.0,"[""AB""]","[""FREE_COMPLETE_SINGLE_s0""]","{""both"": 0.8984375, ""direct"": 0.98828125, ""either"": 0.9375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FREE_COMPLETE_SINGLE_s0,ABC,0.9319661458333334,0.061848958333333336,0.06754092261904762,0.515625,0.5,0.9244791666666666,0.9296875,0.8859375,0.06145833333333333,0.9324590773809524,0.015625,0.9921875,128,64,1664,0.44140625,678,1536,0.3687990726791135,217295.5958251953,0.5443214471451938,3.0,[],[],"{""both"": 0.94140625, ""direct"": 0.984375, ""either"": 0.87109375, ""opposes"": 0.953125, ""same"": 0.8125}"
gemma,FREE_COMPLETE_SINGLE_s0,CBA,0.9319661458333334,0.061848958333333336,0.06754092261904762,0.515625,0.5,0.9244791666666666,0.9296875,0.8859375,0.06145833333333333,0.9324590773809524,0.015625,0.9921875,128,64,1664,0.44140625,678,1536,0.3687990726791135,217295.5958251953,0.5443214471451938,3.0,"[""ABC""]","[""FREE_COMPLETE_SINGLE_s0""]","{""both"": 0.94140625, ""direct"": 0.984375, ""either"": 0.87109375, ""opposes"": 0.953125, ""same"": 0.8125}"
gemma,FREE_COMPLETE_SINGLE_s0,AB_cross,0.8763020833333333,0.009114583333333332,0.009114583333333332,0.5,0.5,0.93359375,0.9387019230769231,0.9125,0.0109375,0.9908854166666666,0.01171875,1.0,128,64,1664,0.053385416666666664,82,1536,0.1886705176747571,145106.49249267578,0.539997685700655,2.0,[],[],"{""both"": 0.91796875, ""direct"": 0.9921875, ""either"": 0.94921875, ""opposes"": 0.93359375, ""same"": 0.81640625}"
gemma,FREE_COMPLETE_SINGLE_s1,single,0.9479166666666666,0.010416666666666666,0.0109375,0.671875,0.671875,0.966796875,0.966796875,0.9765625,0.014062499999999999,0.9890625,0.00390625,,,64,1536,0.0,0,1536,0.0,87692.60260009766,0.5766346002928913,1.0,[],[],"{""both"": 0.9609375, ""direct"": 0.9921875, ""either"": 0.9765625, ""opposes"": 0.984375, ""same"": 0.89453125}"
gemma,FREE_COMPLETE_SINGLE_s1,noop,,0.014973958333333332,0.01619318181818182,0.609375,0.609375,0.9654947916666666,0.9654947916666666,0.959375,0.03013392857142857,0.9838068181818181,0.015625,,,64,1536,0.4661458333333333,716,1536,0.2512331338471476,66326.45141601562,0.5456595923751593,1.0,[],[],"{""both"": 0.98828125, ""direct"": 0.99609375, ""either"": 0.95703125, ""opposes"": 0.9921875, ""same"": 0.86328125}"
gemma,FREE_COMPLETE_SINGLE_s1,repeat2,0.8971354166666666,0.01171875,0.012239583333333333,0.484375,0.484375,0.9407552083333333,0.9407552083333333,0.9390625,0.015625,0.9877604166666667,0.0078125,,,64,1536,0.028645833333333332,44,1536,0.1363286759126332,79342.03216552734,0.5630855872295797,2.0,[],[],"{""both"": 0.9453125, ""direct"": 0.990234375, ""either"": 0.9765625, ""opposes"": 0.9765625, ""same"": 0.765625}"
gemma,FREE_COMPLETE_SINGLE_s1,repeat4,0.90234375,0.013020833333333332,0.013541666666666667,0.53125,0.53125,0.9427083333333334,0.9427083333333334,0.94375,0.0171875,0.9864583333333333,0.01171875,,,64,1536,0.026692708333333332,41,1536,0.12745246861035633,77307.48626708984,0.5622007390484214,4.0,[],[],"{""both"": 0.94921875, ""direct"": 0.98828125, ""either"": 0.96875, ""opposes"": 0.98046875, ""same"": 0.78125}"
gemma,FREE_COMPLETE_SINGLE_s1,repeat8,0.9049479166666666,0.013020833333333332,0.013541666666666667,0.53125,0.53125,0.9440104166666667,0.9440104166666667,0.94375,0.0171875,0.9864583333333333,0.01171875,,,64,1536,0.024088541666666668,37,1536,0.12928791310645357,77443.84381103516,0.5617193928919733,8.0,[],[],"{""both"": 0.953125, ""direct"": 0.98828125, ""either"": 0.97265625, ""opposes"": 0.98046875, ""same"": 0.78125}"
gemma,FREE_COMPLETE_SINGLE_s1,restore,,0.010416666666666666,0.011328125,0.625,0.625,0.962890625,0.962890625,0.9453125,0.024553571428571425,0.988671875,0.015625,,,64,1536,0.4635416666666667,712,1536,0.27963485527739823,64971.475158691406,0.5394938928075135,2.0,[],[],"{""both"": 0.9921875, ""direct"": 0.99609375, ""either"": 0.9453125, ""opposes"": 1.0, ""same"": 0.84765625}"
gemma,FREE_COMPLETE_SINGLE_s1,restore_after4,,0.010416666666666666,0.011328125,0.625,0.625,0.9609375,0.9609375,0.9421875,0.025669642857142856,0.988671875,0.015625,,,64,1536,0.4615885416666667,709,1536,0.28191046560474575,64205.313415527344,0.5384619599208236,5.0,[],[],"{""both"": 0.98828125, ""direct"": 0.99609375, ""either"": 0.9453125, ""opposes"": 0.9921875, ""same"": 0.84765625}"
gemma,FREE_COMPLETE_SINGLE_s1,overwrite,0.921875,0.010416666666666666,0.0109375,0.5625,0.5625,0.9537760416666667,0.9537760416666667,0.9546875,0.015625,0.9890625,0.00390625,,,64,1536,0.015625,24,1536,0.07202206868693395,77293.13903808594,0.5674838949926198,3.0,[],[],"{""both"": 0.953125, ""direct"": 0.9921875, ""either"": 0.9765625, ""opposes"": 0.98046875, ""same"": 0.828125}"
gemma,FREE_COMPLETE_SINGLE_s1,AB,0.9498697916666667,0.03645833333333333,0.03856026785714285,0.546875,0.546875,0.953125,0.953125,0.95,0.010416666666666666,0.9614397321428572,0.01171875,,,64,1536,0.333984375,513,1536,0.2133226052685385,171508.21154785156,0.5807078462094069,2.0,[],[],"{""both"": 0.9296875, ""direct"": 0.994140625, ""either"": 0.98046875, ""opposes"": 0.9921875, ""same"": 0.828125}"
gemma,FREE_COMPLETE_SINGLE_s1,BA,0.9498697916666667,0.03645833333333333,0.03856026785714285,0.546875,0.546875,0.953125,0.953125,0.95,0.010416666666666666,0.9614397321428572,0.01171875,,,64,1536,0.333984375,513,1536,0.2133226052685385,171508.21154785156,0.5807078462094069,2.0,"[""AB""]","[""FREE_COMPLETE_SINGLE_s1""]","{""both"": 0.9296875, ""direct"": 0.994140625, ""either"": 0.98046875, ""opposes"": 0.9921875, ""same"": 0.828125}"
gemma,FREE_COMPLETE_SINGLE_s1,ABC,0.966796875,0.08984375,0.09803165584415584,0.328125,0.3125,0.923828125,0.9278846153846154,0.8953125,0.084375,0.9019683441558441,0.0546875,0.9765625,128,64,1664,0.4388020833333333,674,1536,0.3670601009149526,258086.94067382812,0.5836022384464741,3.0,[],[],"{""both"": 0.9375, ""direct"": 0.970703125, ""either"": 0.91796875, ""opposes"": 0.98046875, ""same"": 0.765625}"
gemma,FREE_COMPLETE_SINGLE_s1,CBA,0.966796875,0.08984375,0.09803165584415584,0.328125,0.3125,0.923828125,0.9278846153846154,0.8953125,0.084375,0.9019683441558441,0.0546875,0.9765625,128,64,1664,0.4388020833333333,674,1536,0.3670601009149526,258086.94067382812,0.5836022384464741,3.0,"[""ABC""]","[""FREE_COMPLETE_SINGLE_s1""]","{""both"": 0.9375, ""direct"": 0.970703125, ""either"": 0.91796875, ""opposes"": 0.98046875, ""same"": 0.765625}"
gemma,FREE_COMPLETE_SINGLE_s1,AB_cross,0.8958333333333333,0.020833333333333332,0.021354166666666667,0.53125,0.53125,0.9375,0.9423076923076923,0.90625,0.0109375,0.9786458333333333,0.0078125,1.0,128,64,1664,0.06575520833333333,101,1536,0.2858493736486949,171847.787109375,0.5806625364348292,2.0,[],[],"{""both"": 0.92578125, ""direct"": 0.99609375, ""either"": 0.9296875, ""opposes"": 0.97265625, ""same"": 0.8046875}"
gemma,FROZEN_V3_INVARIANT_SET_s0,single,0.9270833333333333,0.026041666666666668,0.0265625,0.59375,0.59375,0.9485677083333333,0.9485677083333333,0.96875,0.034375,0.9734375000000001,0.00390625,,,64,1536,0.0,0,1536,0.0,44381.65505981445,0.539952059276402,1.0,"[""single""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.986328125, ""either"": 0.94140625, ""opposes"": 0.9609375, ""same"": 0.89453125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,noop,,0.018229166666666664,0.020198074494949494,0.59375,0.59375,0.953125,0.953125,0.9609375,0.05245535714285714,0.9798019255050505,0.00390625,,,64,1536,0.4615885416666667,709,1536,0.3831883093594423,35604.00341796875,0.5334747177548707,1.0,"[""noop""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.9765625, ""direct"": 0.998046875, ""either"": 0.91796875, ""opposes"": 0.96875, ""same"": 0.859375}"
gemma,FROZEN_V3_INVARIANT_SET_s0,repeat2,0.9270833333333333,0.02734375,0.028125,0.59375,0.59375,0.947265625,0.947265625,0.9671875,0.035937500000000004,0.971875,0.0,,,64,1536,0.0013020833333333333,2,1536,0.004666931329690982,44381.65798950195,0.539952274877578,2.0,"[""repeat2"", ""single""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.9375, ""opposes"": 0.9609375, ""same"": 0.89453125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,repeat4,0.9270833333333333,0.02734375,0.028125,0.59375,0.59375,0.947265625,0.947265625,0.9671875,0.035937500000000004,0.971875,0.0,,,64,1536,0.0013020833333333333,2,1536,0.0047864234301696245,44381.65930175781,0.53995265904814,4.0,"[""repeat2"", ""repeat4"", ""single""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.9375, ""opposes"": 0.9609375, ""same"": 0.89453125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,repeat8,0.92578125,0.02734375,0.028125,0.578125,0.578125,0.9466145833333333,0.9466145833333333,0.9656250000000001,0.035937500000000004,0.971875,0.0,,,64,1536,0.001953125,3,1536,0.005148344678513439,44381.659271240234,0.5399526692926884,8.0,"[""repeat2"", ""repeat4"", ""repeat8"", ""single""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.91796875, ""direct"": 0.984375, ""either"": 0.9375, ""opposes"": 0.9609375, ""same"": 0.89453125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,restore,,0.018880208333333332,0.020849116161616162,0.609375,0.609375,0.953125,0.953125,0.9609375,0.05245535714285714,0.9791508838383839,0.0078125,,,64,1536,0.4615885416666667,709,1536,0.3830953777332269,35604.00030517578,0.5334739284589887,2.0,"[""noop"", ""restore""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.9765625, ""direct"": 1.0, ""either"": 0.91796875, ""opposes"": 0.96875, ""same"": 0.85546875}"
gemma,FROZEN_V3_INVARIANT_SET_s0,restore_after4,,0.018880208333333332,0.020849116161616162,0.59375,0.59375,0.953125,0.953125,0.9625,0.05357142857142857,0.9791508838383839,0.0078125,,,64,1536,0.4615885416666667,709,1536,0.3831915694846752,35604.0055847168,0.5334731070324779,5.0,"[""noop"", ""restore"", ""restore_after4""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.9765625, ""direct"": 1.0, ""either"": 0.921875, ""opposes"": 0.96875, ""same"": 0.8515625}"
gemma,FROZEN_V3_INVARIANT_SET_s0,overwrite,0.9270833333333333,0.026041666666666668,0.0265625,0.59375,0.59375,0.9485677083333333,0.9485677083333333,0.96875,0.034375,0.9734375000000001,0.00390625,,,64,1536,0.0,0,1536,0.004449129796727884,44381.65319824219,0.5399524266831577,3.0,"[""overwrite"", ""repeat2"", ""repeat4"", ""repeat8"", ""single""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.986328125, ""either"": 0.94140625, ""opposes"": 0.9609375, ""same"": 0.89453125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,AB,0.9104817708333333,0.03645833333333333,0.039322916666666666,0.5,0.5,0.9283854166666667,0.9283854166666667,0.9406249999999999,0.0234375,0.9606770833333333,0.0078125,,,64,1536,0.3522135416666667,541,1536,0.3323255767444652,88271.84796142578,0.5502244862727821,2.0,"[""AB""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.86328125, ""direct"": 0.98828125, ""either"": 0.875, ""opposes"": 0.9921875, ""same"": 0.86328125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,BA,0.9104817708333333,0.03645833333333333,0.039322916666666666,0.5,0.5,0.9283854166666667,0.9283854166666667,0.9406249999999999,0.0234375,0.9606770833333333,0.0078125,,,64,1536,0.3522135416666667,541,1536,0.3323255767444652,88271.84796142578,0.5502244862727821,2.0,"[""AB""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.86328125, ""direct"": 0.98828125, ""either"": 0.875, ""opposes"": 0.9921875, ""same"": 0.86328125}"
gemma,FROZEN_V3_INVARIANT_SET_s0,ABC,0.9462890625,0.09895833333333333,0.11028138528138527,0.390625,0.34375,0.908203125,0.9116586538461539,0.8953125,0.096875,0.8897186147186147,0.01953125,0.953125,128,64,1664,0.4375,672,1536,0.580099031253507,132178.2646484375,0.5611913627944887,3.0,"[""ABC""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.970703125, ""either"": 0.75390625, ""opposes"": 0.98046875, ""same"": 0.8515625}"
gemma,FROZEN_V3_INVARIANT_SET_s0,CBA,0.9462890625,0.09895833333333333,0.11028138528138527,0.390625,0.34375,0.908203125,0.9116586538461539,0.8953125,0.096875,0.8897186147186147,0.01953125,0.953125,128,64,1664,0.4375,672,1536,0.580099031253507,132178.2646484375,0.5611913627944887,3.0,"[""ABC""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.970703125, ""either"": 0.75390625, ""opposes"": 0.98046875, ""same"": 0.8515625}"
gemma,FROZEN_V3_INVARIANT_SET_s0,AB_cross,0.8971354166666666,0.03645833333333333,0.03697916666666667,0.40625,0.40625,0.9296875,0.9350961538461539,0.9265625,0.034375,0.9630208333333333,0.0078125,1.0,128,64,1664,0.061848958333333336,95,1536,0.2688178478586198,88466.36291503906,0.5527586173266172,2.0,"[""AB_cross""]","[""INV_SPARSE_CONTINUE_s0""]","{""both"": 0.89453125, ""direct"": 0.984375, ""either"": 0.90625, ""opposes"": 0.95703125, ""same"": 0.8515625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,single,0.9166666666666666,0.005208333333333333,0.005729166666666667,0.609375,0.609375,0.9544270833333335,0.9544270833333335,0.9515625,0.009375000000000001,0.9942708333333334,0.0078125,,,64,1536,0.0,0,1536,0.0,57062.17266845703,0.5570656675845385,1.0,[],[],"{""both"": 0.921875, ""direct"": 0.98828125, ""either"": 0.9609375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,noop,,0.014322916666666666,0.01595620729352347,0.578125,0.578125,0.9596354166666666,0.9596354166666666,0.953125,0.03571428571428571,0.9840437927064765,0.01171875,,,64,1536,0.4427083333333333,680,1536,0.31358167063083303,65094.883361816406,0.552635861095041,1.0,[],[],"{""both"": 0.98828125, ""direct"": 0.994140625, ""either"": 0.94140625, ""opposes"": 0.98046875, ""same"": 0.859375}"
gemma,FROZEN_V3_INVARIANT_SET_s1,repeat2,0.9166666666666665,0.005208333333333333,0.005729166666666667,0.59375,0.59375,0.9544270833333334,0.9544270833333334,0.953125,0.009375000000000001,0.9942708333333334,0.0078125,,,64,1536,0.0013020833333333333,2,1536,0.0033703015556092453,57062.161376953125,0.5570661812089384,2.0,"[""single""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.921875, ""direct"": 0.98828125, ""either"": 0.95703125, ""opposes"": 0.98046875, ""same"": 0.890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,repeat4,0.9166666666666665,0.005208333333333333,0.005729166666666667,0.59375,0.59375,0.9544270833333334,0.9544270833333334,0.9515625,0.009375000000000001,0.9942708333333334,0.0078125,,,64,1536,0.0013020833333333333,2,1536,0.00320339948284006,57062.16052246094,0.5570661914534867,4.0,"[""repeat2"", ""single""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.92578125, ""direct"": 0.98828125, ""either"": 0.95703125, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,repeat8,0.91796875,0.005208333333333333,0.005729166666666667,0.609375,0.609375,0.955078125,0.955078125,0.9515625,0.009375000000000001,0.9942708333333334,0.0078125,,,64,1536,0.0006510416666666666,1,1536,0.003987009496806119,57062.16143798828,0.5570660131052136,8.0,"[""repeat2"", ""repeat4"", ""single""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.92578125, ""direct"": 0.98828125, ""either"": 0.9609375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,restore,,0.013671875,0.015245980020796197,0.59375,0.59375,0.9602864583333333,0.9602864583333333,0.953125,0.03459821428571429,0.9847540199792038,0.01171875,,,64,1536,0.4420572916666667,679,1536,0.3135888136036134,65094.885498046875,0.5526355761103332,2.0,"[""noop""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.98828125, ""direct"": 0.994140625, ""either"": 0.9453125, ""opposes"": 0.98046875, ""same"": 0.859375}"
gemma,FROZEN_V3_INVARIANT_SET_s1,restore_after4,,0.014322916666666668,0.016114035576351753,0.59375,0.59375,0.9602864583333333,0.9602864583333333,0.9546875,0.03571428571428571,0.9838859644236484,0.01171875,,,64,1536,0.4446614583333333,683,1536,0.31368038628183,65094.88146972656,0.5526352925226092,5.0,"[""noop"", ""restore""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.98828125, ""direct"": 0.994140625, ""either"": 0.94140625, ""opposes"": 0.98046875, ""same"": 0.86328125}"
gemma,FROZEN_V3_INVARIANT_SET_s1,overwrite,0.91796875,0.005208333333333333,0.005729166666666667,0.609375,0.609375,0.955078125,0.955078125,0.9515625,0.009375000000000001,0.9942708333333334,0.0078125,,,64,1536,0.0006510416666666666,1,1536,0.003470834694624614,57062.17803955078,0.5570662654936314,3.0,"[""repeat2"", ""repeat4"", ""repeat8"", ""single""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.92578125, ""direct"": 0.98828125, ""either"": 0.9609375, ""opposes"": 0.9765625, ""same"": 0.890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,AB,0.9231770833333333,0.025390625,0.026866319444444443,0.4375,0.4375,0.9388020833333334,0.9388020833333334,0.9125000000000001,0.0,0.9731336805555555,0.0078125,,,64,1536,0.3059895833333333,470,1536,0.2765301741196626,110993.66662597656,0.5639123362489045,2.0,[],[],"{""both"": 0.88671875, ""direct"": 0.98828125, ""either"": 0.91015625, ""opposes"": 0.99609375, ""same"": 0.86328125}"
gemma,FROZEN_V3_INVARIANT_SET_s1,BA,0.9231770833333333,0.025390625,0.026866319444444443,0.4375,0.4375,0.9388020833333334,0.9388020833333334,0.9125000000000001,0.0,0.9731336805555555,0.0078125,,,64,1536,0.3059895833333333,470,1536,0.2765301741196626,110993.66662597656,0.5639123362489045,2.0,"[""AB""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.88671875, ""direct"": 0.98828125, ""either"": 0.91015625, ""opposes"": 0.99609375, ""same"": 0.86328125}"
gemma,FROZEN_V3_INVARIANT_SET_s1,ABC,0.9446614583333334,0.0732421875,0.07818756764069265,0.265625,0.25,0.9140625,0.9158653846153846,0.890625,0.07239583333333334,0.9218124323593073,0.015625,0.9375,128,64,1664,0.4075520833333333,626,1536,0.4814522740589287,166692.45373535156,0.5704179378226399,3.0,[],[],"{""both"": 0.9296875, ""direct"": 0.986328125, ""either"": 0.8125, ""opposes"": 0.98046875, ""same"": 0.7890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,CBA,0.9446614583333334,0.0732421875,0.07818756764069265,0.265625,0.25,0.9140625,0.9158653846153846,0.890625,0.07239583333333334,0.9218124323593073,0.015625,0.9375,128,64,1664,0.4075520833333333,626,1536,0.4814522740589287,166692.45373535156,0.5704179378226399,3.0,"[""ABC""]","[""FROZEN_V3_INVARIANT_SET_s1""]","{""both"": 0.9296875, ""direct"": 0.986328125, ""either"": 0.8125, ""opposes"": 0.98046875, ""same"": 0.7890625}"
gemma,FROZEN_V3_INVARIANT_SET_s1,AB_cross,0.8763020833333333,0.015625,0.015625,0.453125,0.4375,0.9303385416666667,0.9332932692307692,0.8937499999999999,0.018750000000000003,0.984375,0.0078125,0.96875,128,64,1664,0.08138020833333333,125,1536,0.3256349914913024,112585.72424316406,0.5622973991557956,2.0,[],[],"{""both"": 0.90234375, ""direct"": 0.986328125, ""either"": 0.94921875, ""opposes"": 0.9375, ""same"": 0.8203125}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,single,0.9140625,0.013020833333333332,0.013020833333333332,0.625,0.625,0.94921875,0.94921875,0.9390625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.0,0,1536,0.0,141473.7432861328,0.553510183468461,1.0,"[""single""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.9375, ""direct"": 0.984375, ""either"": 0.94921875, ""opposes"": 0.94140625, ""same"": 0.8984375}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,noop,,0.005208333333333333,0.005811794414735592,0.59375,0.59375,0.95703125,0.95703125,0.9375,0.02901785714285714,0.9941882055852644,0.0,,,64,1536,0.4388020833333333,674,1536,0.3727156988882972,96321.21716308594,0.5594055098481476,1.0,"[""noop""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.984375, ""direct"": 0.99609375, ""either"": 0.921875, ""opposes"": 0.97265625, ""same"": 0.87109375}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,repeat2,0.9010416666666666,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9427083333333333,0.9427083333333333,0.928125,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.010416666666666666,16,1536,0.06342646618145646,133077.54321289062,0.5613391222432256,2.0,"[""repeat2""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.982421875, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.89453125}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,repeat4,0.8971354166666667,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9407552083333334,0.9407552083333334,0.9265625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.012369791666666666,19,1536,0.06851931303786547,128179.81787109375,0.5735714333131909,4.0,"[""repeat4""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.87890625}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,repeat8,0.8971354166666667,0.013020833333333332,0.013020833333333332,0.625,0.625,0.9407552083333334,0.9407552083333334,0.9265625,0.0125,0.9869791666666666,0.0078125,,,64,1536,0.012369791666666666,19,1536,0.06842529723739214,128399.70556640625,0.5688580432906747,8.0,"[""repeat8""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.921875, ""direct"": 0.984375, ""either"": 0.94140625, ""opposes"": 0.93359375, ""same"": 0.87890625}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,restore,,0.004557291666666666,0.005042381535947712,0.53125,0.53125,0.95703125,0.95703125,0.9375,0.029017857142857144,0.9949576184640523,0.00390625,,,64,1536,0.4375,672,1536,0.37285623381847205,85545.64892578125,0.548784589394927,2.0,"[""restore""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.98046875, ""direct"": 0.994140625, ""either"": 0.91796875, ""opposes"": 0.984375, ""same"": 0.87109375}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,restore_after4,,0.005208333333333333,0.005752608808674986,0.546875,0.546875,0.9544270833333333,0.9544270833333333,0.934375,0.03125,0.994247391191325,0.00390625,,,64,1536,0.4348958333333333,668,1536,0.3775177561345681,85429.89428710938,0.5421033436432481,5.0,"[""restore_after4""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.96875, ""direct"": 0.994140625, ""either"": 0.91796875, ""opposes"": 0.98046875, ""same"": 0.87109375}"
gemma,FROZEN_V3_FREE_OVERWRITE_s0,overwrite,0.9075520833333334,0.014322916666666666,0.014322916666666666,0.59375,0.59375,0.9453125,0.9453125,0.9359375000000001,0.0140625,0.9856770833333333,0.01171875,,,64,1536,0.005208333333333333,8,1536,0.04226057329423109,137278.31994628906,0.5587232569232583,3.0,"[""overwrite""]","[""FREE_SPARSE_CONTINUE_s0""]","{""both"": 0.9296875, ""direct"": 0.982421875, ""either"": 0.94140625, ""opposes"": 0.94140625, ""same"": 0.89453125}"
