actor,condition,program,changed,harm,conditional_harm,all24,all_program_questions,accuracy,accuracy_all_program_questions,touched_accuracy,other_address_error,preservation,nonaddressed_change,additional_accuracy,n_scenes,disagreement_vs_single,mean_abs_dlogp_vs_single,energy,cast_error,commands,shared_from
gemma,FROZEN_V2_TAIL_s1,restore_after4,,0.2819010416666667,0.3303560383125842,0.0,0.0,0.673828125,0.673828125,0.7625,0.3895089285714285,0.6696439616874158,0.49609375,,64,0.52734375,1.3698493012552813,22544971.9375,0.0,5.0,[]
gemma,FROZEN_V2_TAIL_s1,overwrite,0.5520833333333333,0.38411458333333326,0.3846354166666666,0.0,0.0,0.583984375,0.583984375,0.634375,0.41093750000000007,0.6153645833333333,0.47265625,,64,0.4205729166666667,1.7980179923618873,6788332.30859375,0.0,3.0,[]
gemma,FROZEN_V2_TAIL_s1,AB,0.8219401041666667,0.12499999999999999,0.13757271374458874,0.1875,0.1875,0.8326822916666666,0.8326822916666666,0.84375,0.125,0.8624272862554112,0.12890625,,64,0.3346354166666667,0.6351603583459328,2535538.17578125,0.0,2.0,[]
gemma,FROZEN_V2_TAIL_s1,BA,0.8199869791666666,0.12434895833333333,0.13733709866522367,0.171875,0.171875,0.8313802083333333,0.8313802083333333,0.840625,0.12760416666666666,0.8626629013347763,0.13671875,,64,0.3372395833333333,0.6389669389392859,2526882.28125,0.0,2.0,[]
gemma,FROZEN_V2_TAIL_s1,ABC,0.7734375,0.21940104166666663,0.24772050865800865,0.03125,0.03125,0.7408854166666666,0.7325721153846154,0.8015625,0.30833333333333335,0.7522794913419912,0.2734375,0.6328125,64,0.3548177083333333,1.1640236048312573,4413502.30078125,0.0,3.0,[]
gemma,FROZEN_V2_TAIL_s1,CBA,0.775390625,0.21484374999999997,0.24328158820346318,0.046875,0.046875,0.7447916666666667,0.7373798076923077,0.803125,0.3026041666666667,0.7567184117965368,0.26953125,0.6484375,64,0.357421875,1.163294762693539,4374927.07421875,0.0,3.0,[]
gemma,FROZEN_V2_TAIL_s1,AB_cross,0.7799479166666666,0.13671875,0.13776041666666666,0.140625,0.109375,0.8209635416666667,0.8203125,0.840625,0.15,0.8622395833333333,0.14453125,0.8125,64,0.1640625,0.6973061420328222,2628375.048828125,0.0,2.0,[]
gemma,CANONICAL_V2_s0,single,0.8684895833333334,0.018229166666666664,0.018229166666666664,0.453125,0.453125,0.923828125,0.923828125,0.8921875,0.018750000000000003,0.9817708333333333,0.0078125,,64,0.0,0.0,137862.0831298828,0.0,1.0,[]
gemma,CANONICAL_V2_s0,noop,,0.001953125,0.002099802371541502,0.546875,0.546875,0.95703125,0.95703125,0.9359375,0.027901785714285712,0.9979001976284585,0.0,,64,0.4029947916666667,0.473121312737554,104016.94104003906,0.0,1.0,[]
gemma,CANONICAL_V2_s0,repeat2,0.8684895833333334,0.018229166666666664,0.018229166666666664,0.453125,0.453125,0.923828125,0.923828125,0.8921875,0.018750000000000003,0.9817708333333333,0.0078125,,64,0.0,0.0,137862.0831298828,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s0,repeat4,0.8684895833333334,0.018229166666666664,0.018229166666666664,0.453125,0.453125,0.923828125,0.923828125,0.8921875,0.018750000000000003,0.9817708333333333,0.0078125,,64,0.0,0.0,137862.0831298828,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s0,repeat8,0.8684895833333334,0.018229166666666664,0.018229166666666664,0.453125,0.453125,0.923828125,0.923828125,0.8921875,0.018750000000000003,0.9817708333333333,0.0078125,,64,0.0,0.0,137862.0831298828,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s0,restore,,0.001953125,0.002099802371541502,0.546875,0.546875,0.95703125,0.95703125,0.9359375,0.027901785714285712,0.9979001976284585,0.0,,64,0.4029947916666667,0.473121312737554,104016.94104003906,0.0,1.0,"[""noop""]"
gemma,CANONICAL_V2_s0,restore_after4,,0.001953125,0.002099802371541502,0.546875,0.546875,0.95703125,0.95703125,0.9359375,0.027901785714285712,0.9979001976284585,0.0,,64,0.4029947916666667,0.473121312737554,104016.94104003906,0.0,1.0,"[""noop""]"
gemma,CANONICAL_V2_s0,overwrite,0.8684895833333334,0.018229166666666664,0.018229166666666664,0.453125,0.453125,0.923828125,0.923828125,0.8921875,0.018750000000000003,0.9817708333333333,0.0078125,,64,0.0,0.0,137862.0831298828,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s0,AB,0.89453125,0.07356770833333333,0.07681107954545453,0.375,0.375,0.908203125,0.908203125,0.8703125,0.023437499999999997,0.9231889204545455,0.0078125,,64,0.3346354166666667,0.42400053087685546,278272.19384765625,0.0,2.0,[]
gemma,CANONICAL_V2_s0,BA,0.89453125,0.07356770833333333,0.07681107954545453,0.375,0.375,0.908203125,0.908203125,0.8703125,0.023437499999999997,0.9231889204545455,0.0078125,,64,0.3346354166666667,0.42400053087685546,278272.19384765625,0.0,2.0,"[""AB""]"
gemma,CANONICAL_V2_s0,ABC,0.8997395833333334,0.08203125,0.0930107435966811,0.421875,0.40625,0.8951822916666667,0.8984375,0.846875,0.078125,0.9069892564033188,0.01171875,0.9375,64,0.42578125,0.6723678457656845,421202.26708984375,0.0,3.0,[]
gemma,CANONICAL_V2_s0,CBA,0.8997395833333334,0.08203125,0.0930107435966811,0.421875,0.40625,0.8951822916666667,0.8984375,0.846875,0.078125,0.9069892564033188,0.01171875,0.9375,64,0.42578125,0.6723678457656845,421202.26708984375,0.0,3.0,"[""ABC""]"
gemma,CANONICAL_V2_s0,AB_cross,0.78515625,0.0390625,0.0390625,0.125,0.125,0.873046875,0.8816105769230769,0.803125,0.0390625,0.9609375,0.03515625,0.984375,64,0.10286458333333333,0.4624690070546104,278889.4833984375,0.0,2.0,[]
gemma,CANONICAL_V2_s1,single,0.87890625,0.0625,0.0625,0.34375,0.34375,0.9069010416666667,0.9069010416666667,0.9078124999999999,0.0578125,0.9375,0.0625,,64,0.0,0.0,144898.98974609375,0.0,1.0,[]
gemma,CANONICAL_V2_s1,noop,,0.026692708333333332,0.029713693355176478,0.390625,0.390625,0.9329427083333333,0.9329427083333333,0.921875,0.05915178571428571,0.9702863066448235,0.0234375,,64,0.4231770833333333,0.6116819048699943,123520.18493652344,0.0,1.0,[]
gemma,CANONICAL_V2_s1,repeat2,0.87890625,0.0625,0.0625,0.34375,0.34375,0.9069010416666667,0.9069010416666667,0.9078124999999999,0.0578125,0.9375,0.0625,,64,0.0,0.0,144898.98974609375,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s1,repeat4,0.87890625,0.0625,0.0625,0.34375,0.34375,0.9069010416666667,0.9069010416666667,0.9078124999999999,0.0578125,0.9375,0.0625,,64,0.0,0.0,144898.98974609375,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s1,repeat8,0.87890625,0.0625,0.0625,0.34375,0.34375,0.9069010416666667,0.9069010416666667,0.9078124999999999,0.0578125,0.9375,0.0625,,64,0.0,0.0,144898.98974609375,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s1,restore,,0.026692708333333332,0.029713693355176478,0.390625,0.390625,0.9329427083333333,0.9329427083333333,0.921875,0.05915178571428571,0.9702863066448235,0.0234375,,64,0.4231770833333333,0.6116819048699943,123520.18493652344,0.0,1.0,"[""noop""]"
gemma,CANONICAL_V2_s1,restore_after4,,0.026692708333333332,0.029713693355176478,0.390625,0.390625,0.9329427083333333,0.9329427083333333,0.921875,0.05915178571428571,0.9702863066448235,0.0234375,,64,0.4231770833333333,0.6116819048699943,123520.18493652344,0.0,1.0,"[""noop""]"
gemma,CANONICAL_V2_s1,overwrite,0.87890625,0.0625,0.0625,0.34375,0.34375,0.9069010416666667,0.9069010416666667,0.9078124999999999,0.0578125,0.9375,0.0625,,64,0.0,0.0,144898.98974609375,0.0,1.0,"[""single""]"
gemma,CANONICAL_V2_s1,AB,0.8876953125,0.10481770833333334,0.10903172348484849,0.15625,0.15625,0.87109375,0.87109375,0.8546875,0.08333333333333333,0.8909682765151515,0.06640625,,64,0.2845052083333333,0.5523406589431991,290209.947265625,0.0,2.0,[]
gemma,CANONICAL_V2_s1,BA,0.8876953125,0.10481770833333334,0.10903172348484849,0.15625,0.15625,0.87109375,0.87109375,0.8546875,0.08333333333333333,0.8909682765151515,0.06640625,,64,0.2845052083333333,0.5523406589431991,290209.947265625,0.0,2.0,"[""AB""]"
gemma,CANONICAL_V2_s1,ABC,0.8772786458333333,0.13736979166666669,0.1500208558802309,0.125,0.125,0.8307291666666666,0.8317307692307692,0.8062499999999999,0.125,0.849979144119769,0.0703125,0.84375,64,0.314453125,0.9025639454620347,438511.814453125,0.0,3.0,[]
gemma,CANONICAL_V2_s1,CBA,0.8772786458333333,0.13736979166666669,0.1500208558802309,0.125,0.125,0.8307291666666666,0.8317307692307692,0.8062499999999999,0.125,0.849979144119769,0.0703125,0.84375,64,0.314453125,0.9025639454620347,438511.814453125,0.0,3.0,"[""ABC""]"
gemma,CANONICAL_V2_s1,AB_cross,0.7825520833333334,0.08723958333333333,0.08723958333333333,0.171875,0.140625,0.84765625,0.8521634615384615,0.809375,0.0859375,0.9127604166666667,0.05859375,0.90625,64,0.11002604166666667,0.4794038231899644,290731.47216796875,0.0,2.0,[]
qwen,SOURCE,single,0.25260416666666663,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.38749999999999996,0.04375,1.0,0.0,,32,0.0,0.0,,,,[]
qwen,SOURCE,noop,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.0,8.26087469628112,,,,[]
qwen,SOURCE,repeat2,0.25260416666666663,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.38749999999999996,0.04375,1.0,0.0,,32,0.0,0.0,,,,[]
qwen,SOURCE,repeat4,0.25260416666666663,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.38749999999999996,0.04375,1.0,0.0,,32,0.0,0.0,,,,[]
qwen,SOURCE,repeat8,0.25260416666666663,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.38749999999999996,0.04375,1.0,0.0,,32,0.0,0.0,,,,[]
qwen,SOURCE,restore,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.0,8.26087469628112,,,,[]
qwen,SOURCE,restore_after4,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.0,8.26087469628112,,,,[]
qwen,SOURCE,overwrite,0.25260416666666663,0.0,0.0,0.0,0.0,0.6041666666666666,0.6041666666666666,0.38749999999999996,0.04375,1.0,0.0,,32,0.0,0.0,,,,[]
qwen,SOURCE,AB,0.1640625,0.0,0.0,0.0,0.0,0.453125,0.453125,0.40625,0.057291666666666664,1.0,0.0,,32,0.0,6.492586664440367,,,,[]
qwen,SOURCE,BA,0.1640625,0.0,0.0,0.0,0.0,0.453125,0.453125,0.40625,0.057291666666666664,1.0,0.0,,32,0.0,6.492586664440367,,,,[]
qwen,SOURCE,ABC,0.13671875,0.0,0.0,0.0,0.0,0.4934895833333333,0.4555288461538462,0.40625,0.13854166666666667,1.0,0.0,0.0,32,0.0013020833333333333,9.373425558694207,,,,[]
qwen,SOURCE,CBA,0.13671875,0.0,0.0,0.0,0.0,0.4934895833333333,0.4555288461538462,0.40625,0.13854166666666667,1.0,0.0,0.0,32,0.0013020833333333333,9.373425558694207,,,,[]
qwen,SOURCE,AB_cross,0.25260416666666663,0.0,0.0,0.0,0.0,0.60546875,0.5612980769230769,0.38749999999999996,0.040624999999999994,1.0,0.0,0.03125,32,0.0013020833333333333,0.002718073757124776,,,,[]
qwen,NATURAL_FINAL_WORLD,single,0.7109375,0.013020833333333332,0.013778409090909091,0.09375,0.09375,0.8385416666666667,0.8385416666666667,0.784375,0.03125,0.9862215909090908,0.0625,,32,0.0,0.0,,,,[]
qwen,NATURAL_FINAL_WORLD,noop,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.2552083333333333,3.634031023209099,,,,[]
qwen,NATURAL_FINAL_WORLD,repeat2,0.7109375,0.013020833333333332,0.013778409090909091,0.09375,0.09375,0.8385416666666667,0.8385416666666667,0.784375,0.03125,0.9862215909090908,0.0625,,32,0.0,0.0,,,,[]
qwen,NATURAL_FINAL_WORLD,repeat4,0.7109375,0.013020833333333332,0.013778409090909091,0.09375,0.09375,0.8385416666666667,0.8385416666666667,0.784375,0.03125,0.9862215909090908,0.0625,,32,0.0,0.0,,,,[]
qwen,NATURAL_FINAL_WORLD,repeat8,0.7109375,0.013020833333333332,0.013778409090909091,0.09375,0.09375,0.8385416666666667,0.8385416666666667,0.784375,0.03125,0.9862215909090908,0.0625,,32,0.0,0.0,,,,[]
qwen,NATURAL_FINAL_WORLD,restore,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.2552083333333333,3.634031023209099,,,,[]
qwen,NATURAL_FINAL_WORLD,restore_after4,,0.0,0.0,0.15625,0.15625,0.8515625,0.8515625,0.79375,0.10714285714285714,1.0,0.0,,32,0.2552083333333333,3.634031023209099,,,,[]
qwen,NATURAL_FINAL_WORLD,overwrite,0.7109375,0.013020833333333332,0.013778409090909091,0.09375,0.09375,0.8385416666666667,0.8385416666666667,0.784375,0.03125,0.9862215909090908,0.0625,,32,0.0,0.0,,,,[]
qwen,NATURAL_FINAL_WORLD,AB,0.798828125,0.0703125,0.07823660714285713,0.1875,0.1875,0.8346354166666666,0.8346354166666666,0.8125,0.041666666666666664,0.9217633928571429,0.0390625,,32,0.31640625,2.526736292817666,,,,[]
qwen,NATURAL_FINAL_WORLD,BA,0.798828125,0.0703125,0.07823660714285713,0.1875,0.1875,0.8346354166666666,0.8346354166666666,0.8125,0.041666666666666664,0.9217633928571429,0.0390625,,32,0.31640625,2.526736292817666,,,,[]
qwen,NATURAL_FINAL_WORLD,ABC,0.8639322916666667,0.11263020833333333,0.13137903762903763,0.125,0.125,0.8411458333333334,0.8521634615384617,0.828125,0.16874999999999998,0.8686209623709624,0.0546875,0.984375,32,0.3828125,3.4444917187079,,,,[]
qwen,NATURAL_FINAL_WORLD,CBA,0.8639322916666667,0.11263020833333333,0.13137903762903763,0.125,0.125,0.8411458333333334,0.8521634615384617,0.828125,0.16874999999999998,0.8686209623709624,0.0546875,0.984375,32,0.3828125,3.4444917187079,,,,[]
qwen,NATURAL_FINAL_WORLD,AB_cross,0.6927083333333333,0.03125,0.03328598484848484,0.15625,0.15625,0.82421875,0.8353365384615384,0.775,0.04062500000000001,0.9667140151515151,0.0546875,0.96875,32,0.06901041666666667,0.9460313826904976,,,,[]
qwen,TEXT_CORRECTION_SEQ,single,0.7630208333333333,0.06249999999999999,0.0652935606060606,0.03125,0.03125,0.84375,0.84375,0.8375,0.08125,0.9347064393939394,0.1171875,,32,0.0,0.0,,,,[]
qwen,TEXT_CORRECTION_SEQ,noop,,0.04036458333333333,0.045716951098100984,0.09375,0.09375,0.8776041666666666,0.8776041666666666,0.86875,0.11607142857142858,0.954283048901899,0.0859375,,32,0.40625,1.9413842667862606,,,,[]
qwen,TEXT_CORRECTION_SEQ,repeat2,0.78125,0.09375,0.09848484848484848,0.03125,0.03125,0.8346354166666667,0.8346354166666667,0.8374999999999999,0.115625,0.9015151515151516,0.109375,,32,0.04296875,0.6098332843892041,,,,[]
qwen,TEXT_CORRECTION_SEQ,repeat4,0.8098958333333334,0.11197916666666667,0.1178030303030303,0.09375,0.09375,0.84375,0.84375,0.85,0.13124999999999998,0.8821969696969697,0.15625,,32,0.07552083333333333,0.796186986625184,,,,[]
qwen,TEXT_CORRECTION_SEQ,repeat8,0.8203125,0.12760416666666669,0.1334280303030303,0.09375,0.09375,0.83984375,0.83984375,0.853125,0.140625,0.8665719696969697,0.1640625,,32,0.10026041666666667,0.9610850165355909,,,,[]
qwen,TEXT_CORRECTION_SEQ,restore,,0.0859375,0.09836184808721699,0.03125,0.03125,0.83984375,0.83984375,0.83125,0.15401785714285715,0.901638151912783,0.15625,,32,0.4361979166666667,1.953615338633777,,,,[]
qwen,TEXT_CORRECTION_SEQ,restore_after4,,0.17057291666666669,0.20258867337587555,0.0,0.0,0.7239583333333333,0.7239583333333333,0.621875,0.203125,0.7974113266241244,0.1875,,32,0.2838541666666667,3.454809570239654,,,,[]
qwen,TEXT_CORRECTION_SEQ,overwrite,0.5130208333333334,0.0859375,0.08931502525252524,0.0,0.0,0.7083333333333334,0.7083333333333334,0.6375,0.10625000000000001,0.9106849747474748,0.1875,,32,0.19010416666666666,1.859794158969982,,,,[]
qwen,TEXT_CORRECTION_SEQ,AB,0.84765625,0.11718749999999999,0.13560267857142858,0.0625,0.0625,0.8502604166666666,0.8502604166666666,0.871875,0.10937499999999999,0.8643973214285714,0.1484375,,32,0.25390625,1.7844219302622168,,,,[]
qwen,TEXT_CORRECTION_SEQ,BA,0.833984375,0.11197916666666666,0.13117559523809524,0.0625,0.0625,0.8463541666666666,0.8463541666666666,0.8687499999999999,0.09895833333333333,0.8688244047619047,0.1328125,,32,0.2526041666666667,1.940661484423951,,,,[]
qwen,TEXT_CORRECTION_SEQ,ABC,0.8763020833333333,0.18880208333333331,0.22650752025752025,0.0,0.0,0.8125,0.8233173076923077,0.8625,0.27604166666666663,0.7734924797424798,0.21875,0.953125,32,0.2994791666666667,2.9019983237389297,,,,[]
qwen,TEXT_CORRECTION_SEQ,CBA,0.8619791666666666,0.171875,0.20809659090909088,0.0,0.0,0.8138020833333334,0.8149038461538461,0.85625,0.2635416666666667,0.7919034090909091,0.1796875,0.828125,32,0.2825520833333333,3.0007382524913937,,,,[]
qwen,TEXT_CORRECTION_SEQ,AB_cross,0.7447916666666665,0.16145833333333331,0.16624053030303032,0.0,0.0,0.7864583333333334,0.8028846153846154,0.80625,0.18125000000000002,0.8337594696969697,0.1171875,1.0,32,0.10416666666666667,1.2545979708416624,,,,[]
qwen,INVARIANT_SET_s0,single,0.8697916666666667,0.078125,0.07964015151515151,0.25,0.25,0.8854166666666667,0.8854166666666667,0.89375,0.0875,0.9203598484848484,0.0859375,,32,0.0,0.0,3721.3887634277344,0.13360234815627337,1.0,[]
qwen,INVARIANT_SET_s0,noop,,0.04036458333333333,0.04918463298397509,0.28125,0.28125,0.9153645833333333,0.9153645833333333,0.9375,0.10044642857142855,0.9508153670160249,0.078125,,32,0.4596354166666667,1.1640980415136701,3031.2306518554688,0.13918511429801583,1.0,[]
qwen,INVARIANT_SET_s0,repeat2,0.875,0.078125,0.07964015151515151,0.25,0.25,0.8880208333333334,0.8880208333333334,0.89375,0.0875,0.9203598484848484,0.0859375,,32,0.0026041666666666665,0.03545617107907036,3721.388324737549,0.13360223756171763,2.0,"[""single""]"
qwen,INVARIANT_SET_s0,repeat4,0.8776041666666667,0.07552083333333333,0.07703598484848485,0.25,0.25,0.890625,0.890625,0.896875,0.084375,0.922964015151515,0.078125,,32,0.005208333333333333,0.03690287971714152,3721.3894653320312,0.13360222172923386,4.0,"[""repeat2"", ""single""]"
qwen,INVARIANT_SET_s0,repeat8,0.8723958333333334,0.078125,0.07964015151515151,0.21875,0.21875,0.8854166666666667,0.8854166666666667,0.89375,0.09062500000000001,0.9203598484848484,0.078125,,32,0.0026041666666666665,0.037602789594178364,3721.3883018493652,0.13360241684131324,8.0,"[""repeat2"", ""repeat4"", ""single""]"
qwen,INVARIANT_SET_s0,restore,,0.04036458333333333,0.04918463298397509,0.28125,0.28125,0.9140625,0.9140625,0.9343750000000001,0.10044642857142855,0.9508153670160249,0.078125,,32,0.4583333333333333,1.170379316983093,3031.2306518554688,0.13918509194627404,2.0,"[""noop""]"
qwen,INVARIANT_SET_s0,restore_after4,,0.037760416666666664,0.045886021872863975,0.28125,0.28125,0.91796875,0.91796875,0.940625,0.0982142857142857,0.954113978127136,0.0703125,,32,0.4596354166666667,1.173256886195113,3031.2304916381836,0.13918499602004886,5.0,"[""noop"", ""restore""]"
qwen,INVARIANT_SET_s0,overwrite,0.875,0.07291666666666667,0.07443181818181818,0.21875,0.21875,0.8893229166666667,0.8893229166666667,0.896875,0.0875,0.9255681818181818,0.0703125,,32,0.006510416666666667,0.037961123873378626,3721.3884811401367,0.13360235723666847,3.0,"[""repeat2"", ""single""]"
qwen,INVARIANT_SET_s0,AB,0.921875,0.08984375,0.10325013528138528,0.3125,0.3125,0.9036458333333333,0.9036458333333333,0.9125000000000001,0.11458333333333333,0.8967498647186147,0.0625,,32,0.3177083333333333,0.8003068274624505,6570.850692749023,0.1385814743116498,2.0,[]
qwen,INVARIANT_SET_s0,BA,0.921875,0.08984375,0.10325013528138528,0.3125,0.3125,0.9036458333333333,0.9036458333333333,0.9125000000000001,0.11458333333333333,0.8967498647186147,0.0625,,32,0.3177083333333333,0.8003068274624505,6570.850692749023,0.1385814743116498,2.0,"[""AB""]"
qwen,INVARIANT_SET_s0,ABC,0.9622395833333333,0.15950520833333331,0.18796654734154733,0.09375,0.09375,0.8841145833333333,0.8930288461538461,0.89375,0.17604166666666665,0.8120334526584527,0.109375,1.0,32,0.4388020833333333,1.443572332121639,9666.286972045898,0.14157424122095108,3.0,[]
qwen,INVARIANT_SET_s0,CBA,0.9622395833333333,0.15950520833333331,0.18796654734154733,0.09375,0.09375,0.8841145833333333,0.8930288461538461,0.89375,0.17604166666666665,0.8120334526584527,0.109375,1.0,32,0.4388020833333333,1.443572332121639,9666.286972045898,0.14157424122095108,3.0,"[""ABC""]"
qwen,INVARIANT_SET_s0,AB_cross,0.8072916666666666,0.11197916666666667,0.11472537878787879,0.1875,0.1875,0.8411458333333333,0.8509615384615384,0.8218749999999999,0.1125,0.8852746212121212,0.0703125,0.96875,32,0.13020833333333334,0.9308369423360446,6781.203704833984,0.14062522421590984,2.0,[]
qwen,INVARIANT_SET_s1,single,0.8489583333333334,0.04947916666666666,0.049952651515151505,0.25,0.25,0.88671875,0.88671875,0.871875,0.0625,0.9500473484848485,0.1015625,,32,0.0,0.0,4175.48779296875,0.1392119105439633,1.0,[]
qwen,INVARIANT_SET_s1,noop,,0.04427083333333333,0.0548385335602239,0.3125,0.3125,0.9140625,0.9140625,0.928125,0.09598214285714285,0.945161466439776,0.109375,,32,0.4466145833333333,1.2808401211145146,3520.5805053710938,0.13640856835991144,1.0,[]
qwen,INVARIANT_SET_s1,repeat2,0.8463541666666667,0.04947916666666666,0.049952651515151505,0.25,0.25,0.8854166666666666,0.8854166666666666,0.86875,0.0625,0.9500473484848485,0.1015625,,32,0.0013020833333333333,0.048959120883229124,4175.488121032715,0.13921202044002712,2.0,"[""single""]"
qwen,INVARIANT_SET_s1,repeat4,0.8489583333333334,0.04687499999999999,0.04734848484848484,0.25,0.25,0.8880208333333334,0.8880208333333334,0.871875,0.059375,0.9526515151515152,0.09375,,32,0.0013020833333333333,0.041778560125755315,4175.488265991211,0.13921209936961532,4.0,"[""repeat2"", ""single""]"
qwen,INVARIANT_SET_s1,repeat8,0.84375,0.04687499999999999,0.04734848484848484,0.25,0.25,0.8854166666666667,0.8854166666666667,0.865625,0.059375,0.9526515151515152,0.09375,,32,0.00390625,0.042629052097679414,4175.487579345703,0.13921216153539717,8.0,"[""repeat2"", ""repeat4""]"
qwen,INVARIANT_SET_s1,restore,,0.04296875,0.05336740782922974,0.28125,0.28125,0.9140625,0.9140625,0.9249999999999999,0.09375,0.9466325921707703,0.1015625,,32,0.44921875,1.2820929489606294,3520.5798873901367,0.13640850642696023,2.0,"[""noop""]"
qwen,INVARIANT_SET_s1,restore_after4,,0.04296875,0.05319379671811863,0.3125,0.3125,0.9153645833333333,0.9153645833333333,0.928125,0.09375,0.9468062032818814,0.109375,,32,0.4479166666666667,1.286021450590026,3520.579818725586,0.13640861422754824,5.0,"[""noop"", ""restore""]"
qwen,INVARIANT_SET_s1,overwrite,0.8463541666666667,0.04947916666666666,0.049952651515151505,0.25,0.25,0.8854166666666667,0.8854166666666667,0.86875,0.0625,0.9500473484848485,0.1015625,,32,0.00390625,0.04345984422255945,4175.487571716309,0.13921202649362385,3.0,"[""repeat2"", ""repeat4"", ""single""]"
qwen,INVARIANT_SET_s1,AB,0.9049479166666667,0.05989583333333333,0.0689360119047619,0.375,0.375,0.9088541666666666,0.9088541666666666,0.940625,0.09895833333333333,0.9310639880952382,0.09375,,32,0.3216145833333333,0.7721410524479303,6959.344390869141,0.14305304503068328,2.0,[]
qwen,INVARIANT_SET_s1,BA,0.9049479166666667,0.05989583333333333,0.0689360119047619,0.375,0.375,0.9088541666666666,0.9088541666666666,0.940625,0.09895833333333333,0.9310639880952382,0.09375,,32,0.3216145833333333,0.7721410524479303,6959.344390869141,0.14305304503068328,2.0,"[""AB""]"
qwen,INVARIANT_SET_s1,ABC,0.9459635416666666,0.13216145833333331,0.16241050616050617,0.21875,0.21875,0.8880208333333333,0.8966346153846154,0.91875,0.18229166666666666,0.8375894938394939,0.109375,1.0,32,0.44921875,1.3855181581380795,9948.90202331543,0.14445590320974588,3.0,[]
qwen,INVARIANT_SET_s1,CBA,0.9459635416666666,0.13216145833333331,0.16241050616050617,0.21875,0.21875,0.8880208333333333,0.8966346153846154,0.91875,0.18229166666666666,0.8375894938394939,0.109375,1.0,32,0.44921875,1.3855181581380795,9948.90202331543,0.14445590320974588,3.0,"[""ABC""]"
qwen,INVARIANT_SET_s1,AB_cross,0.796875,0.08854166666666666,0.09081439393939392,0.25,0.1875,0.8463541666666666,0.8473557692307693,0.828125,0.1,0.909185606060606,0.0703125,0.859375,32,0.12369791666666667,1.140745762223272,7114.286926269531,0.14239963702857494,2.0,[]
qwen,FREE_OVERWRITE_s0,single,0.8802083333333334,0.1015625,0.10732323232323232,0.21875,0.21875,0.88671875,0.88671875,0.91875,0.084375,0.8926767676767677,0.1015625,,32,0.0,0.0,9030.738327026367,0.13968027592636645,1.0,[]
qwen,FREE_OVERWRITE_s0,noop,,0.04296875,0.052352174433239765,0.15625,0.15625,0.91796875,0.91796875,0.9375,0.09598214285714285,0.9476478255667602,0.0546875,,32,0.5,1.2705264689741544,6899.587921142578,0.1459779874421656,1.0,[]
qwen,FREE_OVERWRITE_s0,repeat2,0.8671875,0.09114583333333333,0.09719065656565656,0.15625,0.15625,0.8841145833333333,0.8841145833333333,0.909375,0.084375,0.9028093434343434,0.1171875,,32,0.033854166666666664,0.24655438322017856,12560.547241210938,0.1471957117319107,2.0,[]
qwen,FREE_OVERWRITE_s0,repeat4,0.8645833333333334,0.07552083333333333,0.08017676767676768,0.15625,0.15625,0.890625,0.890625,0.9156249999999999,0.071875,0.9198232323232323,0.1015625,,32,0.061197916666666664,0.4240109165136275,19550.733642578125,0.15560488076880574,4.0,[]
qwen,FREE_OVERWRITE_s0,repeat8,0.8489583333333333,0.0703125,0.07473169191919192,0.09375,0.09375,0.8815104166666667,0.8815104166666667,0.890625,0.071875,0.9252683080808082,0.0703125,,32,0.08072916666666667,0.5160642792397602,29255.743286132812,0.16470828792080283,8.0,[]
qwen,FREE_OVERWRITE_s0,restore,,0.032552083333333336,0.03924584089105096,0.21875,0.21875,0.9231770833333333,0.9231770833333333,0.9406249999999999,0.08928571428571427,0.960754159108949,0.0546875,,32,0.4791666666666667,1.0712734928655594,7223.219345092773,0.1452941345050931,2.0,[]
qwen,FREE_OVERWRITE_s0,restore_after4,,0.020833333333333332,0.024285588698068503,0.1875,0.1875,0.90625,0.90625,0.8999999999999999,0.08928571428571427,0.9757144113019315,0.0390625,,32,0.4466145833333333,1.1919627786782563,12450.669250488281,0.14641679357737303,5.0,[]
